Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied
TXN_9158265,CUST_06,CAT_X,,$$$,1.0,20.268203752524375,Cash,In-store,2026-09-09,
TXN_5136594,CUST_14,Patisserie,UNKNOWN,,,,Credit Card,In-store,2022-03-23,False
TXN_5530545,CUST_01,,PHON3,unknown,unknown,221.2616775878164,Digital Wallet,Online,,
TXN_1993899,,Furniture,Item_23_FUR,248.64465941564183,,-152.0,Cash,In-store,,True
TXN_4517752,CUST_05,Beverages,,,,617.7450765802806,Digital Wallet,In-store,2022-07-21,1
TXN_9778912,CUST_14,cat1,Item_21_EHE,228.07776670443633,-5.0,unknown,,Online,08-27-2024,False
TXN_8817845,CUST_13,Patisserie,,unknown,-9.0,73.67081354861524,Digital Wallet,In-store,2023-07-29,False
TXN_4717804,CUST_21,Patisserie,Item_11_PAT,,6.0,$$$,Digital Wallet,Online,2027-05-14,False
TXN_9560060,C-3144,Other,,124.96051496024326,-2.0,49.0,,Online,01/01/2023,
TXN_9665063,CUST_14,N/A,undefined,unknown,,238.1014033687061,,In-store,2028-02-23,
TXN_4799937,CUST_01,Milk Products,Item_11_MILK,130.76657796106647,58.0,N/A,???,In-store,2024-12-10,False
TXN_8628417,CUST_09,,Laptoppp,unknown,N/A,error,Digital Wallet,In-store,2022-10-09,True
TXN_4740770,CUST_09,,Item_8_FOOD,15.5,5.0,1253.6057980683938,DEBIT,In-store,2013-08-06,False
TXN_2239008,CUST_17,Milk Products,,30.5,4.0,122.0,Credit Card,In-store,1999-11-26,True
TXN_8123535,CUST_05,Food,Item_21_FOOD,-35.0,,70.0,,In-store,2026-10-27,False
TXN_6749393,CUST_06,N/A,,-36.5,error,,Digital Wallet,Online,2024-05-02,
TXN_8171410,CUST_18,,,,8.0,3312.875922171028,DEBIT,In-store,21/12/2023,False
TXN_5311558,CUST_16,cat1,,23.0,,error,Creditt Card,In-store,12.02.2001,False
TXN_1019817,CUST_16,Electric household essentials,,-88.59239743127945,5.0,,undefined,Online,2022-08-01,
TXN_1514499,CUST_06,Food,,,,184.0,Digital Wallet,In-store,02-01-2028,True
TXN_1441328,CUST_12,Other,undefined,unknown,N/A,$$$,Credit Card,Online,2023-04-07,True
TXN_8878131,CUST_11,Milk Products,,N/A,5.0,165.72998943135914,Credit Card,Online,2024-12-19,False
TXN_6709663,CUST_05,Food,PHON3,-79.32781462643402,N/A,,,Online,,True
TXN_2329051,CUST_11,CAT_X,Item_7_BUT,$$$,-2.0,28.0,DEBIT,Online,2024-04-11,True
TXN_3843440,CUST_20,Misc,Item_12_FOOD,131.32915996972275,8.0,-172.0,Creditt Card,Online,2024/05/02,
TXN_2313390,CUST_21,Misc,Item_5_PAT,11.0,-4.0,-151.7309668212424,Cash,Online,2016-09-14,
TXN_6501945,CUST_25,Patisserie,,error,5.0,92.5,Digital Wallet,In-store,2023-12-03,False
TXN_8863568,CUST_22,Furniture,,35.0,N/A,1605.302559980456,N/A,N/A,1990-08-11,True
TXN_6192129,CUST_10,Patisserie,Item_14_PAT,24.5,51.0,$$$,Wiretransfer,UNKNOWN,2024-03-02,True
TXN_9493430,CUST_02,Furniture,Item_8_FUR,253.89010475512018,N/A,62.0,paypal,In-store,2024/08/06,True
TXN_7564225,CUST_18,Food,,21.5,30.0,,Digital Wallet,In-store,,True
TXN_8380333,CUST_23,Beverages,Tableet,-86.99784058194395,56.0,75.0,,,,Y
TXN_7955262,CUST_15,Patisserie,,-81.62178593188933,42.0,,Credit Card,Online,2024-09-04,True
TXN_8207498,CUST_19,Furniture,Item_10_FUR,18.5,error,185.0,,Online,2022-04-11,False
TXN_1012234,CUST_15,Computers and electric accessories,N/A,-8.0,7.0,$$$,,In-store,,True
TXN_8439298,CUST_24,UNKNOWN,N/A,132.72277679840096,26.0,200.7081387226859,Digital Wallet,Online,,
,CUST_12,???,Item_5_FOOD,$$$,error,,,Online,03/02/2028,False
TXN_1943582,C-8172,Computers and electric accessories,Item_20_CEA,unknown,error,,DEBIT,Online,2009-01-21,False
TXN_1543544,CUST_23,,Item_17_BUT,29.0,36.0,2589.140769225022,undefined,Loc_X,2023-01-05,True
TXN_3979567,CUST_15,,Item_10_CEA,-64.41890265237464,error,error,Digital Wallet,In-store,,True
TXN_2477793,CUST_14,UNKNOWN,Item_9_CEA,17.0,25.0,136.0,Wiretransfer,Online,,
TXN_9856856,CUST_17,,Item_15_FUR,26.0,44.0,,Digital Wallet,Loc_X,,
TXN_2040809,CUST_08,,Item_22_BUT,-36.5,10.0,error,,,23.05.2024,True
TXN_4387515,CUST_12,Beverages,undefined,$$$,8.0,-112.0,Cash,Online,2023-07-06,
TXN_8785418,CUST_07,Patisserie,undefined,unknown,9.0,145.13419136674213,Credit Card,Online,2023-02-12,True
TXN_8969664,CUST_24,,Item_9_BEV,17.0,10.0,1044.5777011005748,Cahs,In-store,,
TXN_6097303,CUST_10,Food,Item_14_FOOD,-7.888076258846472,4.0,98.0,Cash,In-store,2027-03-10,
TXN_9534194,CUST_08,Misc,Item_14_BEV,24.5,,-49.0,Cash,Online,2023-11-30,False
TXN_2691217,,,,,,-497.1297387197053,Wiretransfer,Online,16/12/2000,True
,CUST_21,Milk Products,,30.5,error,122.0,,,2026-06-23,
TXN_2710922,CUST_09,,,$$$,-3.0,N/A,Credit Card,In-store,2023-03-22,
TXN_7998494,CUST_19,Other,???,-33.5,38.0,964.7517457162327,Cash,In-store,01/01/2023,
TXN_7338102,CUST_14,Food,Item_14_FOOD,,10.0,245.0,???,In-store,2027-04-03,False
TXN_4861636,CUST_03,Computers and electric accessories,,unknown,-3.0,,Cash,Online,2022-01-13,N
TXN_9026093,CUST_21,N/A,Item_14_CEA,-24.5,-1.0,unknown,paypal,Online,2005-12-06,True
TXN_9755626,CUST_25,Patisserie,Item_11_PAT,-20.0,,error,Digital Wallet,Online,2023-01-31,False
,,CAT_X,???,21.5,,833.7146170977747,Credit Card,In-store,,True
TXN_8552732,CUST_02,Furniture,,-23.16014370543012,unknown,,,UNKNOWN,,True
TXN_5393801,CUST_13,Electric household essentials,Item_13_EHE,165.37798569591428,,error,Digital Wallet,In-store,2023-12-12,False
TXN_4044974,CUST_23,Furniture,Tableet,20.0,,-104.29503769772894,Cash,Online,,False
TXN_3214105,CUST_23,Furniture,???,-46.01204199293286,-6.0,$$$,Digital Wallet,Online,2024-07-05,True
TXN_4848427,CUST_16,Food,???,-18.5,,55.5,DEBIT,In-store,2022-02-12,False
TXN_9481338,CUST_19,Furniture,Item_20_FUR,33.5,35.0,1271.5003618483931,???,In-store,,
TXN_5830803,CUST_13,Food,,257.85504405378197,error,error,undefined,,2023-03-19,False
TXN_5365083,CUST_07,Milk Products,Item_20_MILK,33.5,unknown,unknown,Creditt Card,Online,2024-02-07,True
TXN_8267845,CUST_14,Computers and electric accessories,,20.0,8.0,613.7851109412546,Cash,In-store,2024-02-13,N
TXN_8215023,CUST_23,Milk Products,Item_16_MILK,error,unknown,27.5,undefined,Online,2022-12-25,True
TXN_6315447,CUST_21,Misc,Item_7_PAT,,,unknown,Digital Wallet,In-store,07-12-2026,False
TXN_5702698,CUST_16,,Item_9_BUT,error,,136.0,Cash,Online,,True
TXN_2765923,CUST_18,undefined,Item_15_CEA,26.0,-5.0,$$$,N/A,In-store,2028-01-29,
TXN_7881392,CUST_14,Computers and electric accessories,,20.0,unknown,$$$,Digital Wallet,Online,,
TXN_6569223,CUST_25,Furniture,,-35.0,6.0,$$$,Digital Wallet,In-store,1996-07-28,
TXN_6593922,CUST8744,N/A,Item_14_FOOD,255.56702088718728,,1422.1373993009713,Credit Card,Online,2013-01-22,
TXN_8534316,CUST_13,,???,-39.5,error,1374.8884433162482,Digital Wallet,In-store,2023-03-12,False
TXN_9938063,CUST_21,,Item_25_EHE,41.0,-4.0,N/A,Credit Card,In-store,2024-01-22,
TXN_5438923,CUST_03,Milk Products,Item_24_MILK,39.5,52.0,error,Credit Card,Online,2023-07-21,False
TXN_6548842,CUST_06,Electric household essentials,Item_6_EHE,182.87086715928598,-7.0,error,Cash,Online,2022-06-01,
TXN_5007568,CUST_22,,item_x,24.5,28.0,,Digital Wallet,In-store,2024-01-30,no
,CUST_06,N/A,Item_14_MILK,24.5,N/A,1043.3560349344284,,In-store,01/01/2023,True
TXN_8754747,cust_6383,,,$$$,N/A,27.5,Cash,In-store,2022-07-01,False
TXN_9779104,CUST_13,Electric household essentials,Item_23_EHE,141.07596373938736,unknown,4739.258515716084,Cash,In-store,01/01/2023,True
,CUST_03,???,Item_3_FOOD,236.93328472871707,,error,Credit Card,Online,2023-01-02,True
,CUST5371,Food,Laptoppp,33.5,6.0,unknown,Digital Wallet,Online,2024/04/23,True
TXN_7224248,CUST_04,N/A,Item_4_CEA,-9.5,5.0,,Cash,,,True
TXN_9184251,CUST_04,Computers and electric accessories,item_x,21.5,10.0,537.6839809452555,Digital Wallet,Online,2023-07-15,False
TXN_3357122,CUST_05,Butchers,,-36.5,unknown,,,Online,,False
TXN_3519634,CUST_19,Butchers,Item_15_BUT,235.67640756844034,N/A,,Credit Card,Online,24.05.2027,False
,CUST_22,???,Item_9_FOOD,,8.0,,paypal,In-store,2024-05-30,
TXN_2299451,CUST_17,,Item_8_EHE,15.5,,62.0,,In-store,,
TXN_4186609,CUST_22,Milk Products,Item_13_MILK,error,9.0,N/A,,In-store,2028-02-27,False
TXN_5969269,CUST_04,Beverages,Item_19_BEV,$$$,-1.0,963.9297310654771,Cash,In-store,2012-10-28,True
TXN_5486919,CUST_12,Food,undefined,24.5,,1108.6444396559739,,Online,2022-07-27,False
TXN_2638283,CUST_15,Electric household essentials,,-26.0,3.0,$$$,Cash,Online,2028-01-20,
TXN_6629897,CUST_11,Beverages,,,-7.0,213.5,N/A,In-store,2024-03-05,True
TXN_7124851,CUST_19,UNKNOWN,Item_19_PAT,-32.0,6.0,,Cahs,Online,09-01-2022,True
TXN_6874926,CUST_02,N/A,???,11.0,unknown,,???,In-store,04-22-2024,
TXN_7958182,CUST_10,,Item_12_BUT,-25.844030071961793,N/A,error,Credit Card,In-store,2027/12/16,
TXN_9025071,CUST_09,Furniture,,,error,6.5,Digital Wallet,Online,2024-09-13,
TXN_9357539,CUST_14,Food,,33.5,-10.0,1698.0057723179227,Digital Wallet,In-store,2025-01-08,False
TXN_9996372,CUST_25,Computers and electric accessories,Item_11_CEA,20.0,28.0,40.0,Digital Wallet,UNKNOWN,2024-11-11,True
TXN_1686913,CUST_05,,item_x,8.0,3.0,42.25100588407139,,In-store,2023-07-02,False
TXN_8244728,CUST_08,,Item_7_FOOD,14.0,,14.0,Credit Card,In-store,2004-03-17,
TXN_3619820,,,Item_18_FOOD,30.5,43.0,-213.5,Digital Wallet,Online,,False
TXN_7268120,CUST_23,???,item_x,$$$,,328.5,Wiretransfer,In-store,01-15-2023,False
TXN_8359482,CUST_22,cat1,Item_8_BEV,$$$,3.0,46.5,Digital Wallet,Online,,False
TXN_4527650,CUST_23,Computers and electric accessories,Item_21_CEA,,1.0,845.7594643414218,paypal,In-store,2022/04/14,False
TXN_7985058,CUST_06,Food,Item_17_FOOD,29.0,error,-432.7875928214376,DEBIT,In-store,,False
TXN_3742027,CUST_04,Butchers,Item_10_BUT,-18.5,3.0,$$$,Digital Wallet,,2022-08-30,True
TXN_3836435,CUST_09,Electric household essentials,Item_17_EHE,29.0,N/A,290.0,Credit Card,Online,26-12-2007,
TXN_3586844,CUST_13,Patisserie,,,4.0,-32.0,Cash,In-store,2007-04-18,True
TXN_9515774,4588,,Item_3_MILK,,5.0,-269.06193825298834,Credit Card,In-store,2024-09-20,True
TXN_5034035,CUST_08,UNKNOWN,PHON3,298.8399006903833,,error,DEBIT,Online,2008-11-02,False
TXN_3044362,CUST_01,Computers and electric accessories,Item_5_CEA,unknown,error,-184.45522324481456,Digital Wallet,In-store,1997-09-22,True
TXN_3394209,CUST_07,Furniture,Item_8_FUR,-15.5,3.0,46.5,Digital Wallet,Online,2024-07-09,True
TXN_9817044,CUST_09,Food,Item_13_FOOD,23.0,error,-327.1077722383123,Creditt Card,Online,2026-05-29,False
TXN_2021252,CUST_09,Food,Item_18_FOOD,170.46588659674825,49.0,30.5,Credit Card,In-store,2025-01-15,True
TXN_6461021,CUST_11,Other,Item_3_MILK,N/A,,-35.045153845478325,,In-store,2027-03-09,True
TXN_5615246,CUST_21,,Item_20_CEA,33.5,error,2319.6832154957965,,In-store,01/01/2023,
TXN_4912510,CUST_08,Butchers,,243.30139813837272,3.0,unknown,Credit Card,Online,27.09.2015,False
TXN_1514654,3370,N/A,,,,-19.0,Creditt Card,Online,27.02.2022,True
TXN_1998771,CUST_25,???,Item_16_MILK,N/A,-7.0,unknown,Digital Wallet,Online,2024-11-07,True
TXN_4985546,CUST_04,Furniture,,30.5,8.0,1232.948719166589,Credit Card,Online,2004-08-06,True
TXN_1576813,CUST_01,Milk Products,,38.0,,304.0,,Online,13/12/2024,True
TXN_3523660,CUST_10,,,26.0,45.0,$$$,,,2022-05-13,
TXN_4297569,CUST_07,undefined,???,182.1367291697312,,290.0,Wiretransfer,Online,17/04/2027,False
TXN_4551815,CUST_25,Computers and electric accessories,UNKNOWN,-41.79966682223741,10.0,,Creditt Card,Online,2024-01-19,True
TXN_8636216,CUST_19,Butchers,N/A,unknown,,unknown,,In-store,2024-04-14,False
TXN_6945422,CUST_14,,PHON3,$$$,10.0,365.0,Cash,In-store,2024-09-17,
TXN_9386377,CUST_07,Butchers,N/A,14.0,9.0,error,Cahs,In-store,2024-02-27,False
TXN_8755760,CUST_10,Milk Products,Item_13_MILK,unknown,-9.0,$$$,Digital Wallet,In-store,1995-01-27,True
TXN_5196281,CUST_20,Computers and electric accessories,,36.5,5.0,N/A,Cash,In-store,2023-10-02,True
TXN_9398789,CUST_13,Milk Products,Item_1_MILK,5.0,35.0,1354.0956829343525,Digital Wallet,In-store,2022-10-01,
TXN_2294115,cust_9751,,Item_12_BEV,error,-6.0,unknown,Credit Card,In-store,07/01/2024,True
TXN_9568940,CUST_24,N/A,Item_12_PAT,21.5,5.0,-107.5,Cash,Online,2025-01-02,False
TXN_3836955,CUST_05,Milk Products,Item_22_MILK,-85.85943176679297,unknown,error,Digital Wallet,In-store,2024-11-21,True
TXN_4210328,CUST_11,UNKNOWN,Item_25_FOOD,41.0,N/A,N/A,,In-store,27/01/2024,
TXN_4340228,CUST_24,Patisserie,,-30.002956170443298,-5.0,-149.08708072595982,Credit Card,Online,,True
TXN_3578887,CUST_22,,Item_23_EHE,38.0,55.0,,N/A,In-store,2008-10-27,
TXN_3194759,CUST_10,Beverages,Tableet,-26.463884460269,error,,Cash,Online,,True
TXN_6179500,CUST_02,,,15.5,4.0,115.53035542348185,Credit Card,In-store,2022-06-15,False
TXN_7378382,CUST_15,,,35.0,,175.0,N/A,Online,2007-11-01,False
TXN_2464906,CUST_11,,Item_24_MILK,,-4.0,,Credit Card,In-store,2024-12-27,no
TXN_6438974,CUST_17,UNKNOWN,,-18.5,error,,Credit Card,Online,2024-06-29,0
TXN_6562922,CUST_01,Food,Tableet,30.5,6.0,2001.4303006702835,Credit Card,Online,,
TXN_5439702,CUST_20,UNKNOWN,Item_8_EHE,15.5,,31.0,Credit Card,Online,2025-01-03,
TXN_2166078,CUST_19,Milk Products,Item_24_MILK,,7.0,276.5,,Online,,
TXN_7007814,CUST_16,Computers and electric accessories,Item_5_CEA,,N/A,-192.1655070992673,Digital Wallet,In-store,01/01/2023,True
TXN_1449007,CUST_09,Milk Products,,,5.0,N/A,Cash,Online,2023-06-20,
TXN_6073559,CUST_19,Butchers,,21.5,N/A,,Digital Wallet,Online,2003-08-16,0
TXN_9655788,CUST_05,Milk Products,,,6.0,233.51869573731457,,In-store,1990-10-06,
TXN_4608122,CUST_21,,,error,-10.0,$$$,undefined,???,2022-10-01,yes
TXN_5187397,CUST_11,undefined,item_x,,unknown,52.0,undefined,Online,2010-09-02,True
TXN_6015868,CUST_07,,,unknown,47.0,943.3699823032032,Credit Card,In-store,2028-02-18,True
TXN_8451329,CUST_20,???,,-24.5,N/A,4079.15883907828,,Online,2024-11-02,
TXN_4505972,CUST_25,Beverages,Item_25_BEV,,2.0,243.01106354767822,Credit Card,In-store,2022-08-27,
TXN_1415403,,Patisserie,,204.78907284046574,,error,DEBIT,Online,2027-05-28,False
TXN_6036315,CUST_23,Misc,Item_17_MILK,29.0,5.0,145.0,Cahs,In-store,2022-06-10,False
TXN_4961109,CUST_10,Other,N/A,error,5.0,130.0,N/A,In-store,2024-09-27,False
TXN_4254009,CUST_13,,Item_15_PAT,26.0,57.0,475.9364755246339,Cash,Online,05-18-2024,
TXN_5481124,CUST_03,Furniture,Item_15_FUR,26.0,N/A,error,,In-store,01-14-2022,False
TXN_2695177,CUST_16,cat1,Item_7_FUR,14.0,-8.0,,???,In-store,01/01/2023,
TXN_8233787,CUST_13,,item_x,33.5,-10.0,-335.0,Wiretransfer,In-store,,True
TXN_3024691,CUST_25,Electric household essentials,item_x,35.0,,N/A,Digital Wallet,In-store,2024-02-14,True
TXN_1463899,CUST_01,Misc,Item_19_EHE,-32.0,5.0,160.0,Cash,Online,2022/11/04,False
TXN_5612697,CUST_22,Computers and electric accessories,Item_14_CEA,,error,73.5,paypal,Online,01/01/2023,True
TXN_7688823,CUST_21,Furniture,Item_8_FUR,,9.0,139.5,Credit Card,Online,2023-09-29,True
TXN_7673556,CUST_10,Milk Products,Tableet,,unknown,N/A,Creditt Card,In-store,,True
TXN_9457212,CUST5494,Electric household essentials,Item_13_EHE,$$$,44.0,,???,Online,,True
TXN_9344133,CUST_13,,,error,N/A,1710.7854431527162,Cash,Online,2024-03-27,False
,CUST_01,UNKNOWN,Laptoppp,error,-9.0,-315.0,Wiretransfer,In-store,1997-07-21,True
TXN_9306598,CUST_24,Misc,,N/A,-3.0,1658.8112464923051,Credit Card,Online,01.09.2022,False
TXN_7852595,CUST_21,,N/A,,59.0,8.0,Cash,Online,2022-08-04,False
TXN_8722334,CUST_20,Patisserie,,270.0693062643297,unknown,-114.0,Cash,In-store,1998-10-16,
TXN_2208386,CUST_22,UNKNOWN,Item_24_FOOD,,,79.0,DEBIT,,,True
TXN_6852631,CUST_24,Beverages,,26.0,3.0,error,Credit Card,In-store,2007-11-09,False
TXN_7490726,CUST_17,,Tableet,27.5,,110.0,Creditt Card,In-store,2022-02-01,False
TXN_4274817,CUST_16,,Item_12_BEV,21.5,-10.0,unknown,,Online,,True
,CUST_23,Computers and electric accessories,Item_19_CEA,32.0,unknown,128.0,paypal,In-store,18/11/2023,False
TXN_8978701,CUST_20,,N/A,error,7.0,error,Credit Card,UNKNOWN,2028-02-01,
TXN_2640121,CUST_06,UNKNOWN,,error,6.0,-198.59840846875343,Digital Wallet,Online,2022-12-10,False
TXN_8928987,CUST_16,,Item_6_CEA,unknown,6.0,,paypal,Online,2022-03-01,True
TXN_1656528,CUST_12,Computers and electric accessories,,$$$,unknown,374.77166123827607,Cash,Online,2024-07-08,True
TXN_2988794,CUST_12,Misc,UNKNOWN,$$$,error,$$$,Credit Card,In-store,2024-11-11,True
TXN_9186802,CUST_11,Computers and electric accessories,,26.0,,1220.0165680111827,Credit Card,Online,01/01/2023,False
TXN_3157398,CUST_23,,Item_23_BUT,38.0,1.0,86.8514456882458,,In-store,2027-10-21,
TXN_8967003,,CAT_X,Item_16_PAT,,-1.0,N/A,Credit Card,Online,1998-08-16,True
TXN_3622317,CUST_13,Other,Item_10_EHE,,N/A,unknown,Cash,Online,2023-02-25,False
TXN_8593945,CUST_11,Computers and electric accessories,,error,N/A,-193.5,N/A,Online,,False
TXN_7699025,CUST_23,Computers and electric accessories,Item_15_CEA,,53.0,175.14715491671868,Cash,In-store,2023-01-30,
TXN_5442490,,UNKNOWN,,11.0,7.0,77.0,Credit Card,Online,2024-12-31,
TXN_3161464,CUST_02,cat1,,error,,,Credit Card,In-store,2022-06-02,True
TXN_9810114,CUST_09,Milk Products,,-8.0,N/A,unknown,,Online,26.03.1991,False
TXN_7603643,CUST_22,Milk Products,,,N/A,error,,Online,,True
TXN_5563947,CUST_01,Food,N/A,unknown,,,,In-store,2022-06-02,False
TXN_2530643,CUST_05,Beverages,,20.0,error,40.0,,Online,2024-06-02,
TXN_6656161,CUST_09,N/A,Item_21_BUT,error,,210.0,Digital Wallet,UNKNOWN,2023-12-23,True
TXN_8218511,CUST_09,Butchers,Item_12_BUT,286.20064460842775,1.0,$$$,,,01/01/2023,Y
TXN_2849510,CUST_07,Furniture,Item_20_FUR,N/A,,1256.6767888926447,,In-store,04/06/2024,False
TXN_4556225,CUST_23,???,Item_23_EHE,,10.0,error,Cash,,,
TXN_2569890,CUST_22,Electric household essentials,N/A,,-8.0,184.0,Wiretransfer,Online,2024-09-19,False
TXN_1023937,,???,Item_8_BUT,15.5,,,Cash,In-store,09.10.2024,
TXN_5037401,CUST_15,UNKNOWN,,127.47314770138972,43.0,2226.6342602881696,,In-store,2022-10-31,
TXN_5890227,CUST_14,???,Item_8_EHE,217.93188195102942,7.0,1193.1970841174036,N/A,In-store,2022-11-05,False
TXN_6088884,CUST_12,,Item_23_EHE,38.0,-3.0,-114.0,Cash,Online,,True
TXN_5926128,CUST_02,Furniture,Item_21_FUR,-35.0,error,175.0,Digital Wallet,Online,2023-07-21,
TXN_7761795,CUST_24,Other,Item_8_EHE,unknown,error,1439.4562455482899,Cash,In-store,2022-09-02,no
TXN_2321189,CUST_16,Other,Item_22_BUT,36.5,10.0,N/A,Digital Wallet,In-store,2028-01-23,True
TXN_2509128,CUST_05,Milk Products,,error,50.0,576.0810611700492,Wiretransfer,In-store,,True
TXN_6931270,CUST_01,Food,Item_20_FOOD,33.5,,201.0,paypal,Online,2026-10-03,True
TXN_6194378,CUST_13,Patisserie,???,$$$,error,379.88706008809294,Credit Card,Online,08-13-2022,1
TXN_8967409,CUST_16,,,21.5,7.0,3836.987199412738,N/A,Online,04-20-2027,
TXN_1472126,CUST_19,UNKNOWN,Item_21_FOOD,35.0,,,Credit Card,Online,2023-07-10,False
TXN_4454614,CUST_25,Patisserie,PHON3,,-1.0,18.5,???,In-store,01/01/2023,True
TXN_9979169,CUST_17,,Item_20_BEV,-33.5,-9.0,error,N/A,In-store,2022-07-04,
TXN_8637763,CUST_23,Beverages,Laptoppp,8.0,,unknown,Credit Card,In-store,1998-09-28,0
TXN_8242424,CUST_08,,Item_8_EHE,$$$,41.0,139.5,,In-store,2012-01-02,
TXN_3840023,CUST_24,Patisserie,,N/A,4.0,280.369195195328,Cash,Online,2022-04-06,True
TXN_2409789,CUST_20,Other,,20.0,47.0,777.4515181284895,Credit Card,In-store,1990-03-03,True
TXN_3638611,CUST_10,Patisserie,Item_4_PAT,-9.5,,28.5,Digital Wallet,Online,2027-08-16,
TXN_5693955,CUST_08,,???,-17.0,43.0,-143.25023597907452,Credit Card,Online,2022-07-01,
TXN_5675587,CUST_23,Other,PHON3,,N/A,,,Online,2022-12-13,False
TXN_8448458,CUST_10,,Item_25_BEV,41.0,7.0,287.0,,,2018-07-14,
TXN_3792062,CUST_14,,Item_20_BUT,33.5,10.0,-452.61261805388824,Cash,Online,2027-04-30,False
TXN_9014477,CUST_08,cat1,???,35.0,unknown,-245.0,Cahs,In-store,2022-07-29,True
TXN_6791698,CUST_03,,Item_19_MILK,-40.65542776857336,,,Creditt Card,In-store,2024-01-19,
TXN_6360373,CUST_23,cat1,Item_8_MILK,$$$,51.0,error,,In-store,2023-02-11,
TXN_1005750,CUST_04,Electric household essentials,Item_12_EHE,-21.5,6.0,N/A,Cahs,Online,2022-11-26,False
TXN_3948610,CUST_07,,,159.83070977131416,43.0,unknown,Digital Wallet,In-store,1991-04-11,
TXN_1141770,CUST_03,Beverages,PHON3,,unknown,-301.5,Digital Wallet,In-store,2022-05-30,
TXN_4626993,CUST_24,Butchers,undefined,23.0,46.0,unknown,Credit Card,Online,2023-08-23,False
TXN_3460199,CUST_23,Food,Item_14_FOOD,,2.0,,,Online,,True
TXN_2056623,CUST_01,Beverages,,128.14270778508822,unknown,94.35064249051837,Wiretransfer,In-store,2023-02-19,
TXN_8508878,CUST_03,Computers and electric accessories,,$$$,9.0,$$$,Cash,In-store,2023-10-05,True
,,Misc,Item_1_BEV,error,,unknown,Creditt Card,In-store,2024-11-13,
TXN_8840201,CUST_23,,,$$$,,1242.1718231944326,Cash,In-store,2024-02-19,
,CUST_20,N/A,,-19.384833882326266,N/A,1094.391060837693,Credit Card,In-store,,
TXN_7109246,CUST_04,undefined,,,,,Cash,Online,2022-03-11,False
TXN_8725442,CUST_08,undefined,undefined,unknown,,unknown,Credit Card,Online,2027-08-12,
TXN_4227145,C-1319,Computers and electric accessories,UNKNOWN,251.92592231473918,unknown,451.0019017721177,Wiretransfer,In-store,2024-06-25,True
TXN_1826818,CUST_12,Patisserie,Item_11_PAT,20.0,5.0,100.0,Cahs,In-store,01/01/2023,True
TXN_5372618,CUST_08,Electric household essentials,Item_15_EHE,172.5743722596317,51.0,2991.825704220737,N/A,In-store,,N
TXN_6063963,CUST_06,Computers and electric accessories,,unknown,9.0,,Credit Card,In-store,,False
TXN_4217069,CUST_04,Electric household essentials,Item_23_EHE,-38.0,error,$$$,Credit Card,In-store,2022-07-29,False
TXN_6126106,CUST_10,Milk Products,,,,,Digital Wallet,Online,2022-08-31,
TXN_7847697,CUST_19,,,unknown,unknown,245.0,,???,,False
TXN_7510710,CUST_16,Other,Laptoppp,N/A,27.0,152.0,Digital Wallet,Online,2023-06-26,False
TXN_6927369,CUST_17,,,-21.5,-7.0,$$$,,Online,2023-12-29,True
TXN_4133670,CUST_21,Misc,Laptoppp,184.04829218109177,3.0,,Cash,In-store,2023-04-01,
TXN_6686319,3695,Butchers,Item_21_BUT,35.0,58.0,unknown,Digital Wallet,Online,2027-07-05,False
TXN_1157052,CUST_24,,,23.0,4.0,,Credit Card,Online,2022-11-02,True
TXN_9069543,CUST_10,,PHON3,36.5,48.0,unknown,,In-store,2024/03/13,False
TXN_6185567,CUST_11,cat1,Item_5_FUR,-11.0,4.0,44.0,,Loc_X,2018-11-07,True
TXN_6693065,CUST_24,,Item_25_FOOD,293.6411522125435,unknown,error,Credit Card,In-store,2026-05-01,
TXN_3113059,CUST_13,,PHON3,176.7631600713832,2.0,73.0,Cash,In-store,2022-06-29,
TXN_7669281,CUST_05,cat1,Item_2_BUT,error,,26.0,Digital Wallet,Online,2017-03-05,True
TXN_4553750,CUST_17,Beverages,,,3.0,-15.484601179057549,Credit Card,In-store,30-05-2024,False
TXN_9610510,CUST_11,,,,,930.7542801227588,,In-store,2022-01-26,True
TXN_7865105,CUST_01,Furniture,Item_17_FUR,-34.772345991028835,-8.0,,Cash,In-store,2024-02-03,True
TXN_8831168,CUST_25,CAT_X,undefined,N/A,3.0,error,,Online,2027-05-24,True
TXN_4684679,CUST_20,Food,???,,9.0,$$$,,Online,13-06-2026,False
TXN_8035999,CUST_20,Electric household essentials,Item_20_EHE,-6.995732186838923,5.0,,Creditt Card,Online,,
